time	V(n001)
1.571323117872780e-006	-1.181028e+001
1.576619511606621e-006	-1.202801e+001
1.581712366287579e-006	-1.212093e+001
1.587730691455185e-006	-1.208244e+001
1.595490470355301e-006	-1.179677e+001
1.608062346540667e-006	-1.078705e+001
1.628043458299785e-006	-7.933572e+000
1.657926340692956e-006	-1.659428e+000
1.691355890284564e-006	6.007689e+000
1.710844846331472e-006	9.649770e+000
1.723153127854976e-006	1.133869e+001
1.731720965126898e-006	1.217268e+001
1.737989784390193e-006	1.258985e+001
1.743286178087677e-006	1.281007e+001
1.748379032912830e-006	1.290540e+001
1.754397358106446e-006	1.286974e+001
1.762157136996916e-006	1.258772e+001
1.774729013166953e-006	1.158393e+001
1.794710124903406e-006	8.739859e+000
1.824593007270218e-006	2.479788e+000
1.858022556894177e-006	-5.171585e+000
1.877511512964266e-006	-8.804488e+000
1.889819794498883e-006	-1.048761e+001
1.898387631777209e-006	-1.131757e+001
1.904656451044701e-006	-1.173178e+001
1.909952844739223e-006	-1.194951e+001
1.915045699576123e-006	-1.204244e+001
1.921064024771858e-006	-1.200394e+001
1.928823803661541e-006	-1.171828e+001
1.941395679830329e-006	-1.070856e+001
1.961376791564936e-006	-7.855082e+000
1.991259673929601e-006	-1.580939e+000
2.024689223556196e-006	6.086176e+000
2.044178179628173e-006	9.728256e+000
2.056486461163696e-006	1.141717e+001
2.065054298442544e-006	1.225117e+001
2.071323117710377e-006	1.266833e+001
2.076619511404657e-006	1.288856e+001
2.081712366242514e-006	1.298388e+001
2.087730691438422e-006	1.294822e+001
2.095490470328042e-006	1.266621e+001
2.108062346496727e-006	1.166241e+001
2.128043458231183e-006	8.818340e+000
2.157926340595673e-006	2.558268e+000
2.191355890222483e-006	-5.093106e+000
2.210844846294615e-006	-8.726010e+000
2.223153127830211e-006	-1.040913e+001
2.231720965109102e-006	-1.123909e+001
2.237989784376963e-006	-1.165331e+001
2.243286178071223e-006	-1.187104e+001
2.248379032909159e-006	-1.196396e+001
2.254397358105080e-006	-1.192547e+001
2.262157136994695e-006	-1.163980e+001
2.274729013163373e-006	-1.063009e+001
2.294710124897818e-006	-7.776609e+000
2.324593007262294e-006	-1.502468e+000
2.358022556889121e-006	6.164645e+000
2.377511512961264e-006	9.806725e+000
2.389819794496866e-006	1.149564e+001
2.398387631775760e-006	1.232963e+001
2.404656451043623e-006	1.274680e+001
2.409952844737882e-006	1.296702e+001
2.415045699575824e-006	1.306235e+001
2.421064024771747e-006	1.302668e+001
2.428823803661361e-006	1.274467e+001
2.441395679830038e-006	1.174087e+001
2.461376791564482e-006	8.896803e+000
2.491259673928957e-006	2.636729e+000
2.524689223555785e-006	-5.014648e+000
2.544178179627929e-006	-8.647553e+000
2.556486461163532e-006	-1.033067e+001
2.565054298442426e-006	-1.116064e+001
2.571323117710289e-006	-1.157485e+001
2.576619511404549e-006	-1.179258e+001
2.581712366242490e-006	-1.188551e+001
2.587730691438413e-006	-1.184701e+001
2.595490470328027e-006	-1.156135e+001
2.608062346496705e-006	-1.055163e+001
2.628043458231149e-006	-7.698158e+000
2.657926340595623e-006	-1.424019e+000
2.691355890222451e-006	6.243092e+000
2.710844846294596e-006	9.885170e+000
2.723153127830198e-006	1.157408e+001
2.731720965109093e-006	1.240808e+001
2.737989784376956e-006	1.282524e+001
2.743286178071215e-006	1.304547e+001
2.748379032909157e-006	1.314079e+001
2.754397358105079e-006	1.310513e+001
2.762157136994693e-006	1.282311e+001
2.774729013163370e-006	1.181931e+001
2.794710124897813e-006	8.975243e+000
2.824593007262287e-006	2.715166e+000
2.858022556889116e-006	-4.936213e+000
2.877511512961262e-006	-8.569120e+000
2.889819794496864e-006	-1.025224e+001
2.898387631775759e-006	-1.108221e+001
2.904656451043622e-006	-1.149642e+001
2.909952844737882e-006	-1.171415e+001
2.915045699575824e-006	-1.180708e+001
2.921064024771746e-006	-1.176858e+001
2.928823803661361e-006	-1.148292e+001
2.941395679830038e-006	-1.047320e+001
2.961376791564481e-006	-7.619731e+000
2.991259673928956e-006	-1.345594e+000
3.024689223555784e-006	6.321514e+000
3.044178179627929e-006	9.963590e+000
3.056486461163531e-006	1.165250e+001
3.065054298442425e-006	1.248650e+001
3.071323117710288e-006	1.290366e+001
3.076619511404547e-006	1.312389e+001
3.081712366242490e-006	1.321921e+001
3.087730691438413e-006	1.318354e+001
3.095490470328027e-006	1.290153e+001
3.108062346496705e-006	1.189773e+001
3.128043458231148e-006	9.053656e+000
3.157926340595623e-006	2.793577e+000
3.191355890222451e-006	-4.857805e+000
3.210844846294596e-006	-8.490714e+000
3.223153127830198e-006	-1.017384e+001
3.231720965109092e-006	-1.100380e+001
3.237989784376956e-006	-1.141802e+001
3.243286178071215e-006	-1.163575e+001
3.248379032909157e-006	-1.172868e+001
3.254397358105080e-006	-1.169018e+001
3.262157136994694e-006	-1.140452e+001
3.274729013163371e-006	-1.039480e+001
3.294710124897814e-006	-7.541331e+000
3.324593007262289e-006	-1.267198e+000
3.358022556889117e-006	6.399908e+000
3.377511512961262e-006	1.004198e+001
3.389819794496864e-006	1.173089e+001
3.398387631775759e-006	1.256489e+001
3.404656451043622e-006	1.298205e+001
3.409952844737881e-006	1.320227e+001
3.415045699575823e-006	1.329760e+001
3.421064024771746e-006	1.326193e+001
3.428823803661360e-006	1.297992e+001
3.441395679830037e-006	1.197612e+001
3.461376791564480e-006	9.132040e+000
3.491259673928954e-006	2.871958e+000
3.524689223555783e-006	-4.779427e+000
3.544178179627928e-006	-8.412337e+000
3.556486461163531e-006	-1.009546e+001
3.565054298442426e-006	-1.092543e+001
3.571323117710289e-006	-1.133964e+001
3.576619511404548e-006	-1.155738e+001
3.581712366242490e-006	-1.165030e+001
3.587730691438413e-006	-1.161181e+001
3.595490470328027e-006	-1.132614e+001
3.608062346496704e-006	-1.031643e+001
3.628043458231147e-006	-7.462963e+000
3.657926340595622e-006	-1.188832e+000
3.691355890222450e-006	6.478270e+000
3.710844846294595e-006	1.012034e+001
3.723153127830197e-006	1.180925e+001
3.731720965109092e-006	1.264325e+001
