time	V(n001)
6.245137098727470e-005	1.690883e+002
6.263192074315239e-005	1.689923e+002
6.286471410984081e-005	1.679245e+002
6.324187039490115e-005	1.640068e+002
6.384130374693445e-005	1.527852e+002
6.473779021786869e-005	1.279757e+002
6.574067670667353e-005	9.762769e+001
6.632534538883786e-005	8.324581e+001
6.669459383490594e-005	7.660776e+001
6.695162895327278e-005	7.335357e+001
6.713969353130869e-005	7.174473e+001
6.729858534213646e-005	7.091434e+001
6.745137098727470e-005	7.058160e+001
6.763192074315239e-005	7.078161e+001
6.786471410984081e-005	7.198357e+001
6.824187039490113e-005	7.611841e+001
6.884130374693443e-005	8.768462e+001
6.973779021786865e-005	1.130084e+002
7.074067670667350e-005	1.439302e+002
7.132534538883785e-005	1.586459e+002
7.169459383490593e-005	1.654944e+002
7.195162895327275e-005	1.688950e+002
7.213969353130866e-005	1.706109e+002
7.229858534213642e-005	1.715317e+002
7.245137098727470e-005	1.719513e+002
7.263192074315239e-005	1.718539e+002
7.286471410984083e-005	1.707842e+002
7.324187039490116e-005	1.668634e+002
7.384130374693447e-005	1.556368e+002
7.473779021786871e-005	1.308199e+002
7.574067670667354e-005	1.004634e+002
7.632534538883788e-005	8.607656e+001
7.669459383490594e-005	7.943534e+001
7.695162895327278e-005	7.617894e+001
7.713969353130868e-005	7.456848e+001
7.729858534213646e-005	7.373672e+001
7.745137098727470e-005	7.340266e+001
7.763192074315238e-005	7.360109e+001
7.786471410984080e-005	7.480103e+001
7.824187039490110e-005	7.893257e+001
7.884130374693438e-005	9.049351e+001
7.973779021786860e-005	1.158093e+002
8.074067670667347e-005	1.467222e+002
8.132534538883784e-005	1.614325e+002
8.169459383490593e-005	1.682777e+002
8.195162895327275e-005	1.716759e+002
8.213969353130864e-005	1.733901e+002
8.229858534213641e-005	1.743094e+002
8.245137098727470e-005	1.747276e+002
8.263192074315239e-005	1.746285e+002
8.286471410984081e-005	1.735566e+002
8.324187039490113e-005	1.696323e+002
8.384130374693442e-005	1.584002e+002
8.473779021786865e-005	1.335748e+002
8.574067670667350e-005	1.032088e+002
8.632534538883785e-005	8.881628e+001
8.669459383490593e-005	8.217149e+001
8.695162895327277e-005	7.891259e+001
8.713969353130867e-005	7.730030e+001
8.729858534213645e-005	7.646699e+001
8.745137098727470e-005	7.613143e+001
8.763192074315238e-005	7.632810e+001
8.786471410984078e-005	7.752576e+001
8.824187039490109e-005	8.165359e+001
8.884130374693437e-005	9.320860e+001
8.973779021786857e-005	1.185155e+002
9.074067670667345e-005	1.494182e+002
9.132534538883782e-005	1.641226e+002
9.169459383490590e-005	1.709640e+002
9.195162895327274e-005	1.743596e+002
9.213969353130864e-005	1.760718e+002
9.229858534213639e-005	1.769895e+002
9.245137098727470e-005	1.774062e+002
9.263192074315239e-005	1.773052e+002
9.286471410984081e-005	1.762309e+002
9.324187039490113e-005	1.723027e+002
9.384130374693442e-005	1.610643e+002
9.473779021786865e-005	1.362295e+002
9.574067670667350e-005	1.058529e+002
9.632534538883785e-005	9.145413e+001
9.669459383490592e-005	8.480538e+001
9.695162895327278e-005	8.154372e+001
9.713969353130868e-005	7.992940e+001
9.729858534213646e-005	7.909437e+001
9.745137098727471e-005	7.875716e+001
9.763192074315239e-005	7.895187e+001
9.786471410984081e-005	8.014700e+001
9.824187039490113e-005	8.427072e+001
9.884130374693442e-005	9.581917e+001
9.973779021786865e-005	1.211162e+002
1.007406767066735e-004	1.520078e+002
1.013253453888379e-004	1.667056e+002
1.016945938349059e-004	1.735429e+002
1.019516289532728e-004	1.769356e+002
1.021396935313087e-004	1.786457e+002
1.022985853421364e-004	1.795616e+002
1.024513709872747e-004	1.799765e+002
1.026319207431524e-004	1.798735e+002
1.028647141098408e-004	1.787965e+002
1.032418703949011e-004	1.748640e+002
1.038413037469344e-004	1.636188e+002
1.047377902178686e-004	1.387736e+002
1.057406767066735e-004	1.083853e+002
1.063253453888379e-004	9.397973e+001
1.066945938349059e-004	8.732664e+001
1.069516289532728e-004	8.406194e+001
1.071396935313087e-004	8.244540e+001
1.072985853421364e-004	8.160850e+001
1.074513709872747e-004	8.126949e+001
1.076319207431524e-004	8.146206e+001
1.078647141098408e-004	8.265442e+001
1.082418703949011e-004	8.677365e+001
1.088413037469344e-004	9.831493e+001
1.097377902178687e-004	1.236012e+002
1.107406767066735e-004	1.544806e+002
1.113253453888379e-004	1.691713e+002
1.116945938349059e-004	1.760040e+002
1.119516289532728e-004	1.793936e+002
1.121396935313087e-004	1.811014e+002
1.122985853421365e-004	1.820153e+002
1.124513709872747e-004	1.824283e+002
1.126319207431524e-004	1.823231e+002
1.128647141098408e-004	1.812433e+002
1.132418703949012e-004	1.773061e+002
1.138413037469345e-004	1.660534e+002
1.147377902178687e-004	1.411971e+002
1.157406767066735e-004	1.107961e+002
1.163253453888379e-004	9.638309e+001
1.166945938349059e-004	8.972530e+001
1.169516289532728e-004	8.645734e+001
1.171396935313087e-004	8.483839e+001
1.172985853421365e-004	8.399945e+001
1.174513709872747e-004	8.365848e+001
1.176319207431524e-004	8.384874e+001
1.178647141098408e-004	8.503812e+001
1.182418703949011e-004	8.915249e+001
1.188413037469344e-004	1.006860e+002
1.197377902178687e-004	1.259606e+002
1.207406767066735e-004	1.568269e+002
1.213253453888379e-004	1.715100e+002
1.216945938349059e-004	1.783378e+002
1.219516289532728e-004	1.817240e+002
1.221396935313087e-004	1.834293e+002
1.222985853421364e-004	1.843411e+002
1.224513709872747e-004	1.847521e+002
1.226319207431524e-004	1.846445e+002
1.228647141098408e-004	1.835616e+002
1.232418703949011e-004	1.796193e+002
1.238413037469344e-004	1.683586e+002
1.247377902178686e-004	1.434902e+002
1.257406767066735e-004	1.130757e+002
1.263253453888378e-004	9.865474e+001
1.266945938349059e-004	9.199191e+001
1.269516289532728e-004	8.872043e+001
1.271396935313087e-004	8.709892e+001
1.272985853421364e-004	8.625779e+001
1.274513709872747e-004	8.591473e+001
1.276319207431524e-004	8.610250e+001
1.278647141098408e-004	8.728867e+001
1.282418703949011e-004	9.139786e+001
1.288413037469344e-004	1.029231e+002
1.297377902178686e-004	1.281852e+002
1.307406767066735e-004	1.590375e+002
1.313253453888378e-004	1.737124e+002
1.316945938349059e-004	1.805350e+002
1.319516289532728e-004	1.839175e+002
1.321396935313087e-004	1.856202e+002
1.322985853421365e-004	1.865298e+002
1.324513709872747e-004	1.869386e+002
1.326319207431524e-004	1.868284e+002
1.328647141098408e-004	1.857422e+002
1.332418703949011e-004	1.817946e+002
1.338413037469344e-004	1.705253e+002
1.347377902178686e-004	1.456441e+002
1.357406767066735e-004	1.152151e+002
1.363253453888378e-004	1.007857e+002
1.366945938349059e-004	9.411752e+001
1.369516289532728e-004	9.084230e+001
1.371396935313087e-004	8.921804e+001
1.372985853421364e-004	8.837461e+001
1.374513709872747e-004	8.802931e+001
1.376319207431524e-004	8.821445e+001
1.378647141098408e-004	8.939722e+001
1.382418703949011e-004	9.350088e+001
1.388413037469344e-004	1.050173e+002
1.397377902178686e-004	1.302662e+002
1.407406767066735e-004	1.611037e+002
1.413253453888378e-004	1.757698e+002
1.416945938349059e-004	1.825869e+002
1.419516289532728e-004	1.859656e+002
1.421396935313087e-004	1.876655e+002
1.422985853421364e-004	1.885726e+002
1.424513709872747e-004	1.889792e+002
1.426319207431524e-004	1.888663e+002
1.428647141098408e-004	1.877766e+002
1.432418703949011e-004	1.838233e+002
1.438413037469343e-004	1.725450e+002
1.447377902178685e-004	1.476502e+002
1.457406767066734e-004	1.172059e+002
1.463253453888378e-004	1.027676e+002
1.466945938349059e-004	9.609373e+001
1.469516289532728e-004	9.281457e+001
1.471396935313087e-004	9.118742e+001
1.472985853421364e-004	9.034155e+001
1.474513709872747e-004	8.999390e+001
1.476319207431524e-004	9.017625e+001
1.478647141098408e-004	9.135544e+001
1.482418703949011e-004	9.545327e+001
1.488413037469344e-004	1.069604e+002
1.497377902178686e-004	1.321954e+002
1.507406767066735e-004	1.630172e+002
1.513253453888378e-004	1.776741e+002
1.516945938349059e-004	1.844855e+002
1.519516289532728e-004	1.878601e+002
1.521396935313087e-004	1.895570e+002
1.522985853421365e-004	1.904617e+002
1.524513709872747e-004	1.908658e+002
1.526319207431524e-004	1.907501e+002
1.528647141098408e-004	1.896567e+002
1.532418703949012e-004	1.856975e+002
1.538413037469344e-004	1.744096e+002
1.547377902178687e-004	1.495005e+002
1.557406767066735e-004	1.190403e+002
1.563253453888379e-004	1.045925e+002
1.566945938349060e-004	9.791276e+001
1.569516289532728e-004	9.462946e+001
1.571396935313087e-004	9.299928e+001
1.572985853421364e-004	9.215084e+001
1.574513709872747e-004	9.180073e+001
1.576319207431524e-004	9.198017e+001
1.578647141098408e-004	9.315559e+001
1.582418703949011e-004	9.724731e+001
1.588413037469344e-004	1.087448e+002
