time	V(n001)
1.259549047032803e-002	-2.823006e+001
1.260806234649670e-002	-3.139824e+001
1.262804345823115e-002	-3.602312e+001
1.265792634059562e-002	-4.186166e+001
1.269135589022245e-002	-4.664161e+001
1.271084484629460e-002	-4.849206e+001
1.273172096510909e-002	-4.966811e+001
1.274837903290916e-002	-4.999491e+001
1.276215713699469e-002	-4.985171e+001
1.277472901316337e-002	-4.939520e+001
1.279471012489781e-002	-4.803761e+001
1.282459300726228e-002	-4.460600e+001
1.285802255688911e-002	-3.891672e+001
1.287751151296126e-002	-3.479130e+001
1.289838763177576e-002	-2.979606e+001
1.291504569957582e-002	-2.543844e+001
1.292882380366136e-002	-2.162164e+001
1.294139567983004e-002	-1.799695e+001
1.296137679156448e-002	-1.201449e+001
1.299125967392895e-002	-2.744337e+000
1.302468922355578e-002	7.724891e+000
1.304417817962793e-002	1.370075e+001
1.306505429844243e-002	1.987206e+001
1.308171236624249e-002	2.455647e+001
1.309549047032803e-002	2.823006e+001
1.310806234649670e-002	3.139824e+001
1.312804345823115e-002	3.602312e+001
1.315792634059562e-002	4.186166e+001
1.319135589022245e-002	4.664161e+001
1.321084484629460e-002	4.849206e+001
1.323172096510909e-002	4.966811e+001
1.324837903290916e-002	4.999491e+001
1.326215713699469e-002	4.985171e+001
1.327472901316337e-002	4.939520e+001
1.329471012489781e-002	4.803761e+001
1.332459300726229e-002	4.460600e+001
1.335802255688912e-002	3.891672e+001
1.337751151296126e-002	3.479130e+001
1.339838763177576e-002	2.979606e+001
1.341504569957583e-002	2.543844e+001
1.342882380366136e-002	2.162164e+001
1.344139567983004e-002	1.799695e+001
1.346137679156448e-002	1.201449e+001
1.349125967392895e-002	2.744337e+000
1.352468922355578e-002	-7.724891e+000
1.354417817962793e-002	-1.370075e+001
1.356505429844243e-002	-1.987206e+001
1.358171236624249e-002	-2.455647e+001
1.359549047032803e-002	-2.823006e+001
1.360806234649671e-002	-3.139824e+001
1.362804345823115e-002	-3.602312e+001
1.365792634059563e-002	-4.186166e+001
1.369135589022246e-002	-4.664161e+001
1.371084484629460e-002	-4.849206e+001
1.373172096510910e-002	-4.966811e+001
1.374837903290916e-002	-4.999491e+001
